pl_name,disc_year,disc_pubdate,sy_dist,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_eqt,pl_insol,st_teff,st_mass,st_rad
TOI-2537 b,2024,2025-02,184.98600000,Transit,94.09979541079,,14.58908814,,421.29,7.4445,4696.70,,1.014300
WASP-193 b,2023,2023-07,362.08700000,Transit,6.24633450000,0.0676000000,16.40994774,44.17814857,1254.00,413.0000,6078.00,1.059000,1.239000
Kepler-1113 b,2016,2016-05,1073.88000000,Transit,42.30049540000,0.2323000000,2.32000000,,520.00,17.3300,5749.00,0.932000,0.978000
Kepler-51 b,2012,2013-01,783.83100000,Transit,45.15400000000,0.2514000000,7.10000000,2.10000000,543.00,,6018.00,1.040000,0.940000
Kepler-1440 b,2016,2016-05,1115.35000000,Transit,39.85948400000,0.2245000000,1.39000000,,570.00,24.8700,5906.00,0.950000,1.073000
TOI-6109 b,2025,2025-09,151.73800000,Transit,5.69047600000,0.0599000000,4.87040000,,,,5660.00,1.030000,1.021000
Kepler-238 e,2013,2014-02,1798.75000000,Transit,23.65369415000,,,,,,5630.00,1.000000,1.725350
TOI-1685 b,2021,2021-06,37.61530000,Transit,0.66914060000,,1.70000000,3.09000000,1069.00,,3434.00,0.495000,0.492000
TOI-238 c,2024,2024-02,80.54070000,Radial Velocity,8.46565100000,0.0749000000,2.18000000,6.70000000,696.00,58.3000,5059.00,0.790000,0.733000
TOI-406.01,2024,2024-05,31.05970000,Transit,13.17572940000,0.0855175350,1.96023730,,344.17,2.6453,3349.00,0.480820,0.388609
TOI-2537 c,2024,2025-02,184.98600000,Radial Velocity,1920.00000000000,2.7800000000,,,123.10,,4870.00,0.771000,0.771000
KMT-2023-BLG-0548L b,2025,2025-10,6830.00000000,Microlensing,,6.8500000000,,1086.97315194,,,,0.720000,
KMT-2023-BLG-0830L b,2025,2025-10,7250.00000000,Microlensing,,1.7000000000,,17.79839079,,,,0.220000,
KMT-2023-BLG-0949L b,2025,2025-10,6060.00000000,Microlensing,,2.0300000000,,1900.61387386,,,,0.480000,
KMT-2024-BLG-1281L b,2025,2025-10,7180.00000000,Microlensing,,1.9600000000,,19.06970442,,,,0.320000,
KMT-2024-BLG-2059L b,2025,2025-10,6070.00000000,Microlensing,,2.7800000000,,6.99222495,,,,0.510000,
KMT-2024-BLG-2242L b,2025,2025-10,7620.00000000,Microlensing,,1.0500000000,,17.48056238,,,,0.069000,
TOI-178 g,2021,2021-05,62.69900000,Transit,20.71663000000,,2.93900000,4.40000000,,,4316.00,0.647000,0.662000
Kepler-805 b,2016,2016-05,638.49000000,Transit,,,3.14400000,,,86.4730,6112.00,,1.643000
Kepler-423 b,2014,2014-11,758.75300000,Transit,2.68432848500,0.0378000000,12.43000000,,1291.00,655.9800,5970.00,0.996000,0.908000
Kepler-911 b,2016,2016-05,556.16800000,Transit,20.31050100000,,2.60000000,,,,6112.00,1.340000,1.990000
K2-122 b,2017,2017-11,72.04440000,Transit,2.21928200000,0.0285000000,1.21000000,,814.00,,4027.00,0.620000,0.600000
Kepler-1320 b,2016,2016-05,647.42400000,Transit,0.86838652800,0.0164000000,1.71000000,,1409.00,930.9300,4790.00,0.776000,0.729000
HATS-27 b,2016,2016-10,816.98800000,Transit,4.63704960000,,,,,,6438.00,1.415000,1.740000
WASP-181 b,2019,2019-06,437.49500000,Transit,4.51950894862,,14.30491762,,1127.88,382.4492,5887.00,,1.032100
Kepler-342 d,2014,2014-03,781.61100000,Transit,39.45715220000,0.2412000000,2.32000000,,631.00,37.5200,6475.00,1.200000,1.178000
Kepler-444 e,2015,2015-02,36.43960000,Transit,7.74349300000,0.0696000000,0.54600000,,,,5046.00,0.758000,0.752000
Kepler-1100 b,2016,2016-05,693.61800000,Transit,6.42200058000,0.0689000000,1.28000000,,1036.00,272.6500,6201.00,1.058000,0.989000
Kepler-1330 b,2016,2016-05,1720.48000000,Transit,10.10691724730,,,,,,5470.00,0.960000,1.817830
TOI-2459 b,2023,2023-01,36.61130000,Transit,19.10470191584,,2.93653367,,435.73,8.5187,4195.00,,0.675093
GJ 1265 b,2018,2018-12,10.25250000,Radial Velocity,3.65110000000,0.0260000000,,,,,3236.00,0.178000,0.192000
Kepler-1813 b,2021,2022-02,,Transit,2.81814715000,,,,,,,,
Kepler-1858 b,2021,2022-02,833.05500000,Transit,88.07127690000,,,,,,5058.90,0.840000,0.773028
Kepler-51 c,2012,2013-01,783.83100000,Transit,85.31657760000,0.3864000000,6.10000000,,423.00,7.5700,6046.00,1.053000,0.972000
HATS-13 b,2015,2015-08,421.85500000,Transit,3.04404990000,0.0405700000,13.58530800,172.58169000,1244.00,,5523.00,0.962000,0.887000
Kepler-218 c,2014,2014-03,656.38000000,Transit,44.69950400000,0.2519900000,2.92800000,,,14.9000,5594.00,1.067000,1.037000
Kepler-1987 c,2023,2023-05,595.68300000,Transit,3.64845900000,0.0420000000,1.13000000,,812.00,,4601.00,0.740000,0.670000
Kepler-1260 b,2016,2016-05,1734.43000000,Transit,19.11877530000,0.1305000000,1.45000000,,673.00,48.5100,5923.00,0.809000,0.866000
KOI-94 d,2013,2013-05,477.05200000,Transit,22.34300100000,0.1680000000,11.40000000,,820.00,,6184.00,1.278000,1.520000
HD 285968 b,2008,2009-01,9.47045000,Radial Velocity,8.78360000000,0.0660000000,,,450.00,,,0.500000,
HD 37124 c,2002,2003-01,31.66340000,Radial Velocity,1942.00000000000,2.9500000000,,,,,,0.910000,
Kepler-27 b,2011,2012-04,1044.36000000,Transit,15.33525912000,0.1201000000,4.94000000,,630.00,37.1600,5325.00,0.981000,0.863000
Kepler-476 b,2016,2016-05,813.53500000,Transit,14.00640607000,,3.08000000,,,,5837.00,1.030000,1.090000
Kepler-103 b,2014,2014-02,494.83200000,Transit,15.96533687000,0.1280000000,3.14000000,,864.00,131.4700,5845.00,1.094000,1.436000
Kepler-229 d,2014,2014-03,826.26500000,Transit,41.19725502000,0.2170000000,3.86000000,,439.00,8.7600,5031.00,0.801000,0.848000
Kepler-627 b,2016,2016-05,984.30700000,Transit,40.69944430000,0.2327000000,3.36000000,,685.00,52.0500,6419.00,1.012000,1.362000
Kepler-1976 b,2023,2023-02,1314.51000000,Transit Timing Variations,4.95931924400,,,,,,5734.00,1.020000,1.062510
WASP-71 b,2012,2013-04,362.71500000,Transit,2.90367470000,0.0461900000,16.37000000,712.54500000,2049.00,,6059.00,1.559000,2.260000
Kepler-450 d,2015,2015-08,455.98200000,Transit,7.51442790000,,0.94080000,17.60000000,,,,1.334000,1.600000
TOI-912 b,2025,2025-09,26.10720000,Transit,4.67805901868,,2.25248677,,495.23,14.2146,3566.00,,0.426465
TOI-1472 b,2024,2024-06,121.84000000,Transit,6.36341055158,,4.47846985,,826.01,110.0201,5103.00,,0.859483
TOI-1648 b,2025,2025-11,69.83500000,Transit,7.33156840000,,2.77433000,,637.00,27.4026,4871.60,,0.840000
TOI-7510 b,2025,2025-11,249.00600000,Transit,11.53172727214,,11.65856551,,1783.69,1678.5119,5586.00,,1.079000
TOI-7510 c,2025,2025-11,249.00600000,Transit,22.57099907595,,9.25092411,,863.55,92.4087,5586.00,,1.079000
TOI-7510 d,2025,2025-11,249.00600000,Transit,48.86217278727,,6.31985446,,593.78,20.6036,5586.00,,1.079000
TOI-521 b,2025,2025-09,60.94250000,Transit,1.54285047000,0.0195000000,1.98000000,5.30000000,794.00,66.0000,3544.00,0.420000,0.421000
TOI-1472 c,2025,2025-11,121.84000000,Radial Velocity,15.53817470000,0.1160000000,3.33400000,21.13000000,662.00,,5100.00,0.870000,0.840000
OGLE-2017-BLG-1275L b,2024,2024-03,7740.00000000,Microlensing,,1.1400000000,,1684.49055710,,,,0.600000,
Kepler-264 b,2014,2014-03,942.17300000,Transit,40.80653330000,0.2641000000,3.71000000,,772.00,83.7500,6207.00,1.472000,2.097000
TOI-6002 b,2024,2024-10,32.02660000,Transit,10.90482100000,0.0572200000,1.65000000,,321.40,1.6823,3229.00,0.210100,0.243200
Kepler-1595 b,2016,2016-05,845.02200000,Transit,4.56383697000,,,,,,5148.00,0.870000,0.827444
TOI-2184 b,2022,2022-02,788.31700000,Transit,6.90683000000,,11.39953337,206.58846455,,1429.0000,5966.00,1.530000,2.900000
Kepler-1542 d,2016,2016-05,399.11400000,Transit,5.99218092710,,,,,,5611.29,0.990000,1.147240
TOI-5076 b,2024,2024-05,82.85700000,Transit,23.44500000000,,3.20000000,16.00000000,615.00,,5070.00,0.800000,0.780000
TOI-1798.01,2024,2024-06,113.18100000,Transit,8.02152233100,0.0749840000,2.44800000,,,69.2600,5165.00,0.870000,0.780000
Kepler-1830 b,2021,2022-02,1056.88000000,Transit,56.49430000000,0.3050000000,2.19000000,,542.00,,6428.00,1.180000,1.110000
K2-58 d,2016,2016-09,181.74600000,Transit,22.88159000000,,1.75221592,,,,5134.00,0.857874,0.803348
Kepler-692 b,2016,2016-05,991.33600000,Transit,21.81299389760,,,,,,5330.00,0.920000,0.896329
Kepler-194 c,2014,2014-03,1097.97000000,Transit,17.30797625000,0.1282600000,2.54100000,,,56.0000,5710.00,0.940000,0.983000
TOI-5398 b,2022,2022-11,130.85500000,Transit,10.59054700000,0.0980000000,10.30000000,58.70000000,947.00,,6000.00,1.146000,1.051000
CoRoT-27 b,2014,2014-02,1010.28000000,Transit,3.57532000000,0.0467000000,11.28746300,3273.64900000,,,5900.00,1.050000,1.080000
Kepler-234 b,2014,2014-03,1733.10000000,Transit,2.71150257900,0.0396400000,3.97500000,,,956.2000,5911.00,1.129000,1.171000
Kepler-521 b,2016,2016-05,830.63800000,Transit,22.20813214000,0.1655000000,3.71000000,,940.00,184.6700,6652.00,1.225000,1.699000
EPIC 211822797 b,2016,2017-02,186.19700000,Transit,21.17623917000,,,,,,3811.00,0.585671,0.597044
K2-411 b,2022,2022-10,298.21900000,Transit,3.21410000000,0.0511000000,0.98980000,,,619.0380,5711.00,1.018000,1.375000
Kepler-1535 b,2016,2016-05,897.73300000,Transit,138.94420000000,0.5125000000,1.97000000,,343.00,3.2600,6049.00,0.928000,0.845000
Kepler-208 c,2014,2014-03,775.32800000,Transit,7.46666941470,,,,,,6000.90,1.110000,1.320620
K2-280 b,2018,2018-12,391.53700000,Transit,19.89531000000,,8.01000000,,,,,,1.367000
Kepler-251 d,2014,2014-03,924.62500000,Transit,30.13293030000,0.1824500000,3.19900000,,,16.1000,5492.00,0.891000,0.809000
Kepler-1244 b,2016,2016-05,1075.81000000,Transit,3.70428355600,,,,,,6568.52,1.360000,2.534180
Kepler-1044 b,2016,2016-05,1278.96000000,Transit,6.77410293930,,,,,,5819.58,1.050000,1.019440
HD 106270 b,2011,2011-12,93.80800000,Radial Velocity,1888.00000000000,3.3400000000,,,,,5509.00,1.390000,2.660000
TOI-220 b,2021,2021-08,90.74020000,Transit,10.69526400000,0.0891100000,3.03000000,13.80000000,805.00,,5298.00,0.825000,0.858000
Kepler-51 d,2014,2014-03,783.83100000,Transit,130.19400000000,0.5090000000,9.70000000,7.60000000,381.00,,6018.00,1.040000,0.940000
Kepler-511 b,2016,2016-05,651.99900000,Transit,296.63786500000,,6.35000000,,,,5770.00,1.000000,1.200000
Kepler-1340 b,2016,2016-05,981.77900000,Transit,0.66502691600,0.0151000000,0.98000000,,2070.00,4339.5400,5957.00,1.026000,0.937000
Kepler-383 c,2014,2014-03,,Transit,31.20093330000,0.1709000000,1.39000000,,420.00,7.3700,4710.00,0.683000,0.699000
K2-151 b,2018,2018-03,69.47980000,Transit,3.83547600000,0.0373000000,1.49000000,,566.00,,3695.00,0.470000,0.450000
Kepler-281 b,2014,2014-03,1745.45000000,Transit,14.64627064000,0.1166000000,2.33000000,,694.00,54.9500,5717.00,0.984000,0.884000
Kepler-472 b,2016,2016-05,306.60200000,Transit,4.17625419100,0.0483000000,3.07000000,,876.00,139.4800,4957.00,0.867000,0.776000
Kepler-1357 b,2016,2016-05,1015.69000000,Transit,3.00910709340,,,,,,5608.00,0.990000,0.895907
Kepler-140 b,2014,2014-03,583.85900000,Transit,3.25427405400,0.0450000000,1.35000000,,1323.00,723.7100,6167.00,1.149000,1.064000
TOI-2266 b,2024,2024-01,51.60040000,Transit,2.32634296639,,1.97631873,,502.93,15.1204,3244.00,,0.261162
Gaia22dkvL b,2024,2024-08,1040.00000000,Microlensing,,1.6800000000,,261.25495055,,,,1.046000,
Kepler-763 b,2016,2016-05,962.45900000,Transit,1.19655156000,,1.22000000,,,,5166.00,0.840000,0.800000
Kepler-1255 b,2016,2016-05,1617.07000000,Transit,36.29201700000,,,,,,5924.00,1.080000,1.352240
Kepler-426 b,2014,2014-12,843.69500000,Transit,3.21751883000,0.0414000000,12.22000000,108.06000000,1300.00,,5725.00,0.910000,0.920000
Kepler-829 b,2016,2016-05,1073.76000000,Transit,6.88337610000,0.0678000000,1.69000000,,857.00,127.6700,5679.00,0.886000,0.794000
Kepler-926 b,2016,2016-05,921.36100000,Transit,52.06886010000,,2.31000000,,,,5806.00,1.010000,1.010000
Kepler-186 d,2014,2014-03,177.59400000,Transit,13.34300789000,0.0862000000,1.53000000,,383.00,5.1000,3761.00,0.480000,0.460000
Kepler-937 b,2016,2016-05,1571.46000000,Transit,67.66882700000,0.3212000000,3.27000000,,495.00,14.2200,6126.00,0.963000,1.079000
Kepler-1699 b,2020,2021-07,818.75900000,Transit,3.49078587800,0.0418000000,1.32000000,,1010.00,245.6500,5496.00,0.810000,0.725000
Kepler-186 b,2014,2014-03,177.59400000,Transit,3.88677934000,,1.06000000,,,26.5100,3876.00,0.543276,0.547805
Kepler-560 b,2016,2017-06,109.30800000,Transit,18.47764449000,0.0916000000,1.57000000,,270.00,1.2600,3387.00,0.300000,0.300000
K2-147 b,2018,2018-03,90.54940000,Transit,0.96191700000,0.0159000000,1.38000000,,,200.1000,3672.00,0.583000,0.554000
PSR B1257+12 d,1992,1992-01,600.00000000,Pulsar Timing,98.23400000000,0.4700000000,,,,,,,
Kepler-1029 b,2016,2016-05,366.65600000,Transit,4.41769251600,0.0470000000,1.57000000,,790.00,92.1600,4766.00,0.723000,0.664000
Kepler-338 c,2014,2014-03,552.79800000,Transit,24.31058000000,0.1700000000,2.14000000,,775.00,,5897.00,1.101000,1.510000
HD 210702 b,2007,2007-08,54.19630000,Radial Velocity,354.29000000000,1.2000000000,,,,,,1.850000,
HAT-P-5 b,2007,2007-12,303.33600000,Transit,2.78849100000,,,,,,5960.00,1.040000,1.120000
Kepler-616 b,2016,2016-05,945.77500000,Transit,9.99761851000,0.0927000000,2.48000000,,860.00,129.1800,6004.00,1.061000,0.977000
Kepler-650 b,2016,2016-05,884.37800000,Transit,3.03214558800,0.0415000000,3.49000000,,1641.00,1715.7100,6042.00,1.033000,1.574000
Kepler-556 b,2016,2016-05,674.59800000,Transit,11.72292176000,0.0983300000,2.06600000,,,77.5000,5641.00,0.921000,0.908000
Kepler-1921 b,2021,2022-02,928.98900000,Transit,20.03494560000,0.1586500000,2.37000000,,,216.2000,6149.00,1.325000,2.060000
Kepler-757 b,2016,2016-05,1068.68000000,Transit,1.02267804880,,,,,,5667.00,1.010000,1.247850
KMT-2020-BLG-0414L c,2021,2021-11,1120.00000000,Microlensing,,16.6000000000,,5371.30007830,,,,0.340000,
KMT-2020-BLG-0414L b,2021,2021-11,690.00000000,Microlensing,,1.0400000000,,0.86000000,,,,0.217000,
HD 28109 c,2022,2022-05,139.61100000,Transit,56.00819000000,0.3080000000,4.23000000,7.94300000,585.20,,6120.00,1.260000,1.446000
TOI-1422 b,2022,2022-07,155.14100000,Transit,12.99720000000,0.1080000000,3.96000000,9.00000000,867.00,,5840.00,0.981000,1.019000
WASP-63 b,2012,2012-10,290.68400000,Transit,4.37808065212,,15.17673459,,1469.91,1103.2708,5570.00,,1.792240
TOI-4336 A b,2024,2024-04,22.54550000,Transit,16.33636652404,,2.04924027,,290.94,1.6933,3365.00,,0.326568
HD 28109 d,2022,2022-05,139.61100000,Transit,84.26076445013,,3.43591025,,520.71,17.3745,6321.00,,1.411890
HD 87883 b,2009,2009-10,18.29120000,Radial Velocity,3309.22118000000,4.0550000000,,1719.13385346,,,,0.810000,
WASP-80 b,2012,2013-03,49.78760000,Transit,3.06781598971,,11.79968678,,744.08,72.4420,3965.00,,0.636572
HD 206893 b,2021,2021-01,40.75830000,Imaging,10600.00000000000,10.4000000000,,8263.53858200,1500.00,,6500.00,1.310000,
TOI-6448 b,2025,2025-11,386.87900000,Transit,14.84426740000,,7.05099000,,641.00,28.1152,5920.00,,0.960000
HD 215497 c,2009,2010-03,40.54680000,Radial Velocity,566.00000000000,1.3100000000,,111.23994245,,,,0.920000,
TOI-421 c,2020,2020-09,74.79690000,Transit,16.06753100000,,,,,,5325.00,0.852000,0.871000
KMT-2016-BLG-1836L b,2019,2020-03,7100.00000000,Microlensing,,2.6000000000,,730.00000000,,,,0.600000,
Kepler-1810 b,2021,2022-02,1009.87000000,Transit,101.13370000000,0.4150000000,3.50000000,,374.00,,5736.00,0.933000,0.910000
HAT-P-4 b,2007,2007-11,320.45100000,Transit,3.05652590000,,15.16330000,,1715.00,1438.0000,5981.00,,1.600000
Kepler-59 c,2012,2013-01,1163.22000000,Transit,17.97761570000,0.1375000000,1.62000000,,754.00,76.4600,6305.00,1.066000,1.011000
Kepler-54 c,2012,2013-01,271.70100000,Transit,,,1.32400000,,,6.9110,3797.00,0.565000,0.527000
Kepler-942 b,2016,2016-05,216.35400000,Transit,44.96417488000,0.2245000000,2.02000000,,367.00,4.2800,4684.00,0.743000,0.708000
Kepler-1895 b,2021,2022-02,984.18700000,Transit,6.07033200000,0.0600000000,1.53000000,,743.00,,5004.00,0.772000,0.680000
TOI-3693 b,2022,2022-08,176.43600000,Transit,9.08851600000,0.0813000000,12.59889431,324.18497514,801.00,68.6000,5321.00,0.867000,0.791000
Kepler-234 c,2014,2014-03,1733.10000000,Transit,7.21204152000,0.0760900000,3.86000000,,,259.2000,5911.00,1.129000,1.171000
HAT-P-58 b,2021,2021-07,515.59000000,Transit,4.01383580000,,,,,,,,
Kepler-1135 b,2016,2016-05,1314.64000000,Transit,76.95785700000,0.3436000000,1.99000000,,451.00,9.8100,5878.00,0.912000,1.041000
Kepler-1596 b,2016,2016-05,2146.23000000,Transit,66.37337900000,0.3220000000,2.02000000,,471.00,11.6800,6139.00,1.006000,0.976000
HD 1605 c,2015,2015-06,88.80470000,Radial Velocity,2149.00000000000,3.5840000000,,,,,4915.00,1.330000,3.490000
Kepler-700 b,2016,2016-05,1491.76000000,Transit,80.87206390000,0.3369000000,4.73000000,,376.00,4.7400,5665.00,0.779000,0.764000
Kepler-1667 b,2020,2021-07,626.81900000,Transit,83.57832590000,0.3590500000,2.87000000,,,9.3000,5864.00,0.883000,1.065000
WASP-56 b,2012,2013-03,321.08400000,Transit,4.61705700000,,,,,,,,
Kepler-539 b,2016,2016-05,307.31800000,Transit,125.62914790000,,,,,,5672.02,1.008000,0.965916
Kepler-670 b,2016,2016-05,939.74400000,Transit,2.81650489280,,,,,,5413.00,0.940000,1.013040
GJ 2056 b,2020,2020-10,28.44340000,Radial Velocity,69.97100000000,0.2830000000,,,,,,0.620000,
Kepler-1842 b,2021,2022-02,923.55100000,Transit,14.02625000000,0.1130000000,2.20000000,,809.00,,5908.00,0.970000,1.090000
HD 175167 b,2009,2010-03,71.08630000,Radial Velocity,898.00000000000,,,3019.36986650,,,,,
Kepler-128 b,2013,2014-02,396.37900000,Transit,15.08960174000,,1.48000000,,,,6136.00,1.220000,1.700000
Kepler-338 d,2014,2014-03,552.79800000,Transit,44.43069619860,,,,,,5860.88,1.060000,1.903610
K2-58 c,2016,2016-09,181.74600000,Transit,2.53707100000,,1.62512091,,,,5134.00,0.857874,0.803348
Kepler-251 c,2014,2014-03,924.62500000,Transit,16.51410989000,,,,,,5536.00,0.970000,0.891821
WASP-61 b,2012,2012-10,488.66000000,Transit,3.85589800000,0.0521000000,13.56289000,654.72980000,1624.40,,6250.00,1.270000,1.390000
Kepler-144 b,2014,2014-03,384.91700000,Transit,5.88500000000,0.0664000000,1.78000000,,1287.00,,6157.00,1.126000,1.491000
Kepler-1291 b,2016,2016-05,897.35200000,Transit,8.63043276000,,1.66000000,,,,5216.00,0.840000,0.800000
Kepler-297 d,2023,2023-05,692.14000000,Transit,150.01910000000,0.5650000000,14.70000000,,367.00,,6138.00,1.070000,1.040000
Kepler-238 c,2014,2014-03,1798.75000000,Transit,6.15560285000,,,,,,5630.00,1.000000,1.725350
KELT-18 b,2017,2017-06,321.37600000,Transit,2.87170230000,,,,,,6670.00,1.524000,1.908000
Kepler-1893 b,2021,2022-02,1050.72000000,Transit,4.17939300000,0.0480000000,1.53000000,,1152.00,,5570.00,0.859000,1.060000
Kepler-843 b,2016,2016-05,1165.66000000,Transit,2.05388429000,,,,,,5621.00,1.000000,0.998644
Kepler-335 c,2014,2014-03,1278.97000000,Transit,67.84446900000,0.3560000000,3.07000000,,,,5877.00,,1.854000
HIP 94235 b,2022,2022-04,58.51460000,Transit,7.71305700000,0.0787000000,3.00000000,379.00000000,1060.00,,5991.00,1.094000,1.080000
KOI-1833 d,2021,2021-05,290.32400000,Transit,7.68433346000,,,,,,4442.00,0.696000,0.701769
WASP-139 b,2016,2017-03,212.47200000,Transit,5.92426613248,,9.34404416,,845.38,120.7076,5310.00,,0.846671
BD-08 2823 b,2009,2010-03,41.33420000,Radial Velocity,5.60000000000,0.0560000000,,,,,4746.00,0.740000,
BD-08 2823 c,2009,2010-03,41.33420000,Radial Velocity,237.60000000000,0.6800000000,,,,,4746.00,0.740000,
HD 7199 b,2011,2011-11,36.15310000,Radial Velocity,615.00000000000,1.3600000000,,,,,5386.00,0.890000,0.960000
HD 40307 f,2013,2013-01,12.93630000,Radial Velocity,51.76000000000,0.2470000000,,,,,4956.00,0.770000,
HD 40307 g,2013,2013-01,12.93630000,Radial Velocity,197.80000000000,0.6000000000,,,,,4956.00,0.770000,
BD-06 1339 b,2013,2013-03,20.26950000,Radial Velocity,3.87280000000,0.0428000000,,,,,4324.00,0.700000,
BD-06 1339 c,2013,2013-03,20.26950000,Radial Velocity,125.94000000000,0.4350000000,,,,,4324.00,0.700000,
HIP 57274 c,2011,2012-01,25.86180000,Radial Velocity,32.03000000000,0.1780000000,,,,,4640.00,0.730000,0.680000
HD 80606 b,2001,2001-08,66.47110000,Radial Velocity,111.42900000000,0.4470000000,,,,,5573.00,0.958000,
HD 181433 b,2008,2009-03,26.87620000,Radial Velocity,9.37430000000,0.0800000000,,,,,4962.00,0.780000,
HD 181433 c,2008,2009-03,26.87620000,Radial Velocity,962.00000000000,1.7600000000,,,,,4962.00,0.780000,
HD 40307 c,2009,2009-01,12.93630000,Radial Velocity,9.61830000000,0.0811300000,,,696.00,,4867.44,0.790000,0.716684
HD 40307 d,2009,2009-01,12.93630000,Radial Velocity,20.43210000000,0.1340700000,,,541.00,,4867.44,0.790000,0.716684
8 UMi b,2015,2015-12,162.55200000,Radial Velocity,93.40000000000,0.4900000000,,,,,4847.40,1.800000,9.900000
HD 154345 b,2006,2007-03,18.28400000,Radial Velocity,3342.00000000000,4.1900000000,,,,,,0.880000,
HD 10180 c,2010,2011-04,38.96070000,Radial Velocity,5.75969000000,0.0641200000,,,,,5911.00,1.060000,1.109000
HD 10180 d,2010,2011-04,38.96070000,Radial Velocity,16.35700000000,0.1285900000,,,,,5911.00,1.060000,1.109000
HD 10180 e,2010,2011-04,38.96070000,Radial Velocity,49.74800000000,0.2699000000,,,,,5911.00,1.060000,1.109000
HD 181433 d,2008,2009-03,26.87620000,Radial Velocity,2468.46000000000,3.2934700000,,,,,4929.63,0.810000,0.810841
HD 176986 b,2017,2018-04,27.78430000,Radial Velocity,6.48980000000,0.0629600000,,,,83.5000,4931.00,0.789000,0.782000
HD 215152 e,2018,2018-06,21.59740000,Radial Velocity,25.19670000000,0.1541700000,,,,,4935.00,0.770000,0.730000
HD 125595 b,2009,2011-11,28.19890000,Radial Velocity,9.67370000000,0.0800000000,,,,,4691.00,0.290000,0.740000
HD 179079 b,2008,2009-09,69.71160000,Radial Velocity,14.47600000000,0.1200000000,,,,,5730.00,1.530000,1.700000
